id_usuario,rol_mensaje,mensaje,nivel_riesgo,creado_en
381,assistant,Recomiendo que busques apoyo con consejería estudiantil para evitar una crisis.,Alto,2026-06-22 17:06:00
381,user,No he dormido bien esta semana.,Alto,2026-06-22 17:04:00
32,user,No he dormido bien esta semana.,Medio,2026-03-08 03:00:00
32,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-03-08 03:07:00
32,user,Me siento bien hoy.,Medio,2026-03-08 03:08:00
29,user,Me siento motivado pero cansado.,Medio,2026-04-24 21:00:00
29,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-04-24 21:08:00
29,user,¿Hay recursos de apoyo disponibles?,Medio,2026-04-24 21:06:00
244,user,Me siento motivado pero cansado.,Alto,2026-07-08 01:00:00
244,assistant,Recomiendo que busques apoyo con consejería estudiantil para evitar una crisis.,Alto,2026-07-08 01:01:00
44,user,No he dormido bien esta semana.,Medio,2026-03-06 20:00:00
44,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-03-06 20:03:00
44,user,Necesito ayuda para organizarme.,Medio,2026-03-06 20:08:00
87,user,Me siento bien hoy.,Medio,2026-06-15 20:00:00
87,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-06-15 20:06:00
87,user,Me siento bien hoy.,Medio,2026-06-15 20:02:00
87,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-06-15 20:15:00
148,user,Me siento estresado con la carga de trabajo.,Medio,2026-01-31 16:00:00
148,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-01-31 16:08:00
148,user,Me siento estresado con la carga de trabajo.,Medio,2026-01-31 16:04:00
148,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-01-31 16:18:00
361,user,Me siento motivado pero cansado.,Medio,2026-07-07 17:00:00
361,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-07-07 17:08:00
361,user,Necesito ayuda para organizarme.,Medio,2026-07-07 17:16:00
361,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-07-07 17:24:00
164,user,Necesito ayuda para organizarme.,Medio,2026-03-04 19:00:00
164,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-03-04 19:08:00
170,user,Me siento motivado pero cansado.,Medio,2026-04-28 23:00:00
170,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-04-28 23:07:00
170,user,Estoy preocupado por mis calificaciones.,Medio,2026-04-28 23:02:00
170,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-04-28 23:18:00
170,user,Estoy preocupado por mis calificaciones.,Medio,2026-04-28 23:12:00
208,user,¿Puedes darme consejos para manejar el estrés?,Medio,2026-05-07 04:00:00
208,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-05-07 04:02:00
208,user,Me siento estresado con la carga de trabajo.,Medio,2026-05-07 04:14:00
245,user,¿Puedes darme consejos para manejar el estrés?,Medio,2026-04-11 19:00:00
245,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-04-11 19:05:00
245,user,Me siento bien hoy.,Medio,2026-04-11 19:08:00
245,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-04-11 19:24:00
245,user,Estoy preocupado por mis calificaciones.,Medio,2026-04-11 19:28:00
489,user,No he dormido bien esta semana.,Medio,2026-05-20 02:00:00
489,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-05-20 02:08:00
315,user,Estoy preocupado por mis calificaciones.,Medio,2026-03-17 00:00:00
315,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-03-17 00:05:00
315,user,¿Puedes darme consejos para manejar el estrés?,Medio,2026-03-17 00:12:00
326,user,Tengo problemas para concentrarme.,Medio,2026-06-22 22:00:00
326,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-06-22 22:06:00
326,user,¿Puedes darme consejos para manejar el estrés?,Medio,2026-06-22 22:12:00
293,user,Me siento bien hoy.,Medio,2026-01-31 16:00:00
293,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-01-31 16:04:00
293,user,Necesito ayuda para organizarme.,Medio,2026-01-31 16:16:00
293,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-01-31 16:18:00
293,user,¿Hay recursos de apoyo disponibles?,Medio,2026-01-31 16:24:00
361,user,¿Hay recursos de apoyo disponibles?,Medio,2026-02-16 21:00:00
361,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-02-16 21:08:00
361,user,¿Hay recursos de apoyo disponibles?,Medio,2026-02-16 21:16:00
459,user,¿Hay recursos de apoyo disponibles?,Medio,2026-05-25 17:00:00
459,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-05-25 17:08:00
459,user,Me siento motivado pero cansado.,Medio,2026-05-25 17:10:00
38,user,Necesito ayuda para organizarme.,Medio,2026-03-06 04:00:00
38,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-03-06 04:04:00
38,user,Me siento bien hoy.,Medio,2026-03-06 04:02:00
171,user,Necesito ayuda para organizarme.,Medio,2026-06-22 23:00:00
171,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-06-22 23:04:00
171,user,Me siento bien hoy.,Medio,2026-06-22 23:04:00
171,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-06-22 23:03:00
380,user,Me siento bien hoy.,Alto,2026-05-30 04:00:00
380,assistant,Tu nivel de estrés es preocupante. ¿Podemos hablar de lo que te está afectando?,Alto,2026-05-30 04:01:00
380,user,La carga académica es muy pesada.,Alto,2026-05-30 04:10:00
380,assistant,Estoy viendo indicadores altos de riesgo. Es importante que hables con un tutor.,Alto,2026-05-30 04:09:00
155,user,Necesito ayuda para organizarme.,Medio,2026-07-01 02:00:00
155,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-07-01 02:08:00
324,user,Necesito ayuda para organizarme.,Alto,2026-02-25 01:00:00
324,assistant,Tu nivel de estrés es preocupante. ¿Podemos hablar de lo que te está afectando?,Alto,2026-02-25 01:08:00
324,user,La carga académica es muy pesada.,Alto,2026-02-25 01:08:00
324,assistant,Recomiendo que busques apoyo con consejería estudiantil para evitar una crisis.,Alto,2026-02-25 01:24:00
324,user,La carga académica es muy pesada.,Alto,2026-02-25 01:12:00
304,user,Tengo problemas para concentrarme.,Medio,2026-01-19 17:00:00
304,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-01-19 17:03:00
304,user,Necesito ayuda para organizarme.,Medio,2026-01-19 17:14:00
304,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-01-19 17:03:00
325,user,La carga académica es muy pesada.,Medio,2026-04-07 22:00:00
325,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-04-07 22:01:00
456,user,No he dormido bien esta semana.,Alto,2026-02-17 23:00:00
456,assistant,Estoy viendo indicadores altos de riesgo. Es importante que hables con un tutor.,Alto,2026-02-17 23:02:00
271,user,Necesito ayuda para organizarme.,Medio,2026-03-16 17:00:00
271,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-03-16 17:06:00
271,user,No he dormido bien esta semana.,Medio,2026-03-16 17:16:00
271,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-03-16 17:03:00
272,user,Me siento bien hoy.,Medio,2026-04-27 03:00:00
272,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-04-27 03:02:00
394,user,Me siento estresado con la carga de trabajo.,Alto,2026-03-22 19:00:00
394,assistant,Estoy viendo indicadores altos de riesgo. Es importante que hables con un tutor.,Alto,2026-03-22 19:04:00
394,user,Me siento motivado pero cansado.,Alto,2026-03-22 19:02:00
25,user,Tengo problemas para concentrarme.,Alto,2026-03-15 18:00:00
25,assistant,Tu nivel de estrés es preocupante. ¿Podemos hablar de lo que te está afectando?,Alto,2026-03-15 18:07:00
25,user,Estoy preocupado por mis calificaciones.,Alto,2026-03-15 18:02:00
265,user,Tengo problemas para concentrarme.,Medio,2026-05-21 16:00:00
265,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-05-21 16:04:00
265,user,¿Hay recursos de apoyo disponibles?,Medio,2026-05-21 16:02:00
265,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-05-21 16:12:00
265,user,¿Hay recursos de apoyo disponibles?,Medio,2026-05-21 16:32:00
7,user,Estoy preocupado por mis calificaciones.,Medio,2026-02-05 01:00:00
7,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-02-05 01:01:00
7,user,¿Hay recursos de apoyo disponibles?,Medio,2026-02-05 01:10:00
140,user,¿Hay recursos de apoyo disponibles?,Medio,2026-05-25 22:00:00
140,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-05-25 22:04:00
140,user,Necesito ayuda para organizarme.,Medio,2026-05-25 22:10:00
205,user,Me siento bien hoy.,Medio,2026-03-29 23:00:00
205,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-03-29 23:01:00
205,user,Estoy preocupado por mis calificaciones.,Medio,2026-03-29 23:04:00
205,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-03-29 23:12:00
205,user,Me siento bien hoy.,Medio,2026-03-29 23:20:00
430,user,Me siento motivado pero cansado.,Medio,2026-03-11 01:00:00
430,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-03-11 01:04:00
430,user,¿Hay recursos de apoyo disponibles?,Medio,2026-03-11 01:10:00
430,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-03-11 01:03:00
162,user,Necesito ayuda para organizarme.,Medio,2026-03-02 21:00:00
162,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-03-02 21:03:00
162,user,Me siento motivado pero cansado.,Medio,2026-03-02 21:16:00
162,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-03-02 21:15:00
162,user,Me siento bien hoy.,Medio,2026-03-02 21:08:00
319,user,La carga académica es muy pesada.,Medio,2026-01-15 16:00:00
319,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-01-15 16:08:00
199,user,Me siento bien hoy.,Medio,2026-02-24 17:00:00
199,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-02-24 17:06:00
199,user,No he dormido bien esta semana.,Medio,2026-02-24 17:10:00
217,user,La carga académica es muy pesada.,Medio,2026-04-02 04:00:00
217,assistant,Hay señales de alerta moderadas. Te recomiendo establecer una rutina de descanso.,Medio,2026-04-02 04:08:00
480,user,Me siento motivado pero cansado.,Medio,2026-03-08 17:00:00
480,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-03-08 17:02:00
48,user,La carga académica es muy pesada.,Medio,2026-05-12 01:00:00
48,assistant,Veo que la carga académica te preocupa. Vamos a crear un plan de organización.,Medio,2026-05-12 01:08:00
48,user,No he dormido bien esta semana.,Medio,2026-05-12 01:06:00
48,assistant,Noto que hay áreas que podrían mejorar. ¿Te gustaría hablar más sobre el estrés?,Medio,2026-05-12 01:06:00
